date,ticker,open,high,low,close,volume,signi,trend_pattern,adx_pattern,dema_pattern,macd_pattern,strend_pattern,rsi_pattern,stoch_pattern,obv_pattern,volprice_pattern,candle_pattern,Industry,Market Capitalization
2025-04-11,STYLEBAAZA,325.98,326.0,309.45,311.32,335192,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,2467.63
2025-04-15,STYLEBAAZA,318.4,338.85,305.0,328.28,782023,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Trading,2467.63
2025-04-16,STYLEBAAZA,328.0,344.5,317.55,328.4,857210,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,2467.63
2025-04-17,STYLEBAAZA,329.15,331.0,319.97,320.99,338558,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,2467.63
2025-04-21,STYLEBAAZA,326.88,345.71,320.0,337.54,1350638,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Trading,2467.63
2025-04-22,STYLEBAAZA,335.0,351.0,326.11,338.02,839646,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,2467.63
2025-04-04,STYRENIX,2800.0,2813.7,2660.05,2685.75,25382,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Petrochemicals,4819.66
2025-04-07,STYRENIX,2352.35,2675.0,2250.0,2601.2,40769,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Petrochemicals,4819.66
2025-04-08,STYRENIX,2675.0,2683.0,2568.0,2640.5,22568,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Petrochemicals,4819.66
2025-04-09,STYRENIX,2640.0,2640.0,2560.45,2573.15,21006,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Petrochemicals,4819.66
2025-04-11,STYRENIX,2795.95,2795.95,2619.0,2649.55,29308,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Petrochemicals,4819.66
2025-04-15,STYRENIX,2670.0,2758.0,2670.0,2745.6,17627,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Petrochemicals,4819.66
2025-04-16,STYRENIX,2745.0,2799.0,2715.9,2776.2,17800,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Petrochemicals,4819.66
2025-04-17,STYRENIX,2770.0,2837.3,2753.4,2796.0,23000,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Petrochemicals,4819.66
2025-04-21,STYRENIX,2795.0,2929.8,2778.0,2921.0,41790,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Petrochemicals,4819.66
2025-04-22,STYRENIX,2921.0,2950.0,2875.0,2900.0,21650,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Petrochemicals,4819.66
2025-04-04,SUBEXLTD,12.52,12.79,11.5,11.68,9995300,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Computers - Software - Medium / Small,675.89
2025-04-07,SUBEXLTD,11.0,11.19,10.55,11.05,7565989,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,675.89
2025-04-08,SUBEXLTD,11.36,11.59,11.05,11.26,4162805,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,675.89
2025-04-09,SUBEXLTD,11.25,12.24,10.86,11.31,3481662,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,675.89
2025-04-11,SUBEXLTD,11.71,11.75,11.37,11.66,2702879,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,675.89
2025-04-15,SUBEXLTD,11.82,12.19,11.81,11.97,3218636,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,675.89
2025-04-16,SUBEXLTD,12.0,12.26,11.65,11.84,4993873,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,675.89
2025-04-17,SUBEXLTD,11.8,12.14,11.57,12.01,5147977,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,675.89
2025-04-21,SUBEXLTD,12.09,12.55,11.88,12.45,4197474,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,675.89
2025-04-22,SUBEXLTD,12.49,12.99,12.25,12.85,3858651,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,675.89
2025-04-04,SUBROS,594.0,595.0,574.75,583.9,41597,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Auto Ancillaries,3819.24
2025-04-07,SUBROS,525.0,563.4,518.0,554.35,62572,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Auto Ancillaries,3819.24
2025-04-08,SUBROS,563.0,578.35,559.5,569.45,21298,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Auto Ancillaries,3819.24
2025-04-09,SUBROS,569.45,569.45,553.3,560.75,11764,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Auto Ancillaries,3819.24
2025-04-11,SUBROS,569.0,579.9,566.05,570.3,19930,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Auto Ancillaries,3819.24
2025-04-15,SUBROS,572.5,590.1,572.5,580.4,34704,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Auto Ancillaries,3819.24
2025-04-16,SUBROS,583.3,603.85,580.4,598.2,41054,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Auto Ancillaries,3819.24
2025-04-17,SUBROS,600.1,637.05,600.05,619.95,127661,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Auto Ancillaries,3819.24
2025-04-21,SUBROS,626.0,638.95,625.0,630.7,100244,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Auto Ancillaries,3819.24
2025-04-22,SUBROS,631.0,636.3,622.5,624.9,52958,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Auto Ancillaries,3819.24
2025-04-04,SUDARSCHEM,1000.0,1042.3,985.1,1003.35,592957,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Dyes And Pigments,8047.0
2025-04-07,SUDARSCHEM,920.2,964.6,890.0,950.3,173116,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Dyes And Pigments,8047.0
2025-04-08,SUDARSCHEM,965.55,982.25,951.0,964.8,96355,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Dyes And Pigments,8047.0
2025-04-09,SUDARSCHEM,956.2,971.95,952.05,961.0,199420,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Dyes And Pigments,8047.0
2025-04-11,SUDARSCHEM,972.0,1017.15,968.3,1009.95,214771,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Dyes And Pigments,8047.0
2025-04-15,SUDARSCHEM,1019.7,1031.4,1015.5,1025.3,73202,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Dyes And Pigments,8047.0
2025-04-16,SUDARSCHEM,1020.0,1055.0,1012.25,1033.6,272751,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Dyes And Pigments,8047.0
2025-04-17,SUDARSCHEM,1035.0,1056.5,1023.5,1046.8,150281,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Dyes And Pigments,8047.0
2025-04-21,SUDARSCHEM,1044.95,1096.5,1040.2,1091.65,205237,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Dyes And Pigments,8047.0
2025-04-22,SUDARSCHEM,1093.1,1102.5,1069.5,1079.0,108644,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Dyes And Pigments,8047.0
2025-04-03,SUDARSHAN,32.15,32.15,31.11,31.99,48000,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,698.15
2025-04-04,SUDARSHAN,31.36,31.98,31.36,31.36,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,698.15
2025-04-08,SUDARSHAN,30.74,30.74,30.74,30.74,16000,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,698.15
2025-04-09,SUDARSHAN,30.13,30.13,30.13,30.13,524000,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,698.15
2025-04-11,SUDARSHAN,29.53,29.53,29.53,29.53,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,698.15
2025-04-15,SUDARSHAN,30.0,30.0,29.01,29.55,64000,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,698.15
2025-04-16,SUDARSHAN,30.14,30.14,28.96,28.96,56000,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,698.15
2025-04-17,SUDARSHAN,28.39,29.53,28.39,29.53,168000,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,698.15
2025-04-21,SUDARSHAN,29.53,29.53,28.94,28.94,24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,698.15
2025-04-22,SUDARSHAN,28.94,28.94,28.37,28.37,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,698.15
2025-04-04,SUKHJITS,197.9,198.0,194.42,196.11,10319,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,630.67
2025-04-07,SUKHJITS,179.99,192.42,172.41,189.44,17830,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Miscellaneous,630.67
2025-04-08,SUKHJITS,192.5,199.9,188.22,197.16,51955,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Miscellaneous,630.67
2025-04-09,SUKHJITS,195.0,198.0,190.55,194.66,12684,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,630.67
2025-04-11,SUKHJITS,196.2,199.0,193.21,196.56,17036,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,630.67
2025-04-15,SUKHJITS,196.97,206.45,196.85,204.32,45200,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Miscellaneous,630.67
2025-04-16,SUKHJITS,206.41,206.99,204.0,206.14,15514,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,630.67
2025-04-17,SUKHJITS,205.99,230.0,203.62,223.75,36164,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Miscellaneous,630.67
2025-04-21,SUKHJITS,224.0,235.0,222.4,227.24,28446,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,630.67
2025-04-22,SUKHJITS,226.95,228.55,222.1,226.51,10399,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,630.67
2025-04-04,SULA,283.6,283.65,269.7,272.7,359464,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Breweries & Distilleries,2375.72
2025-04-07,SULA,248.0,268.9,245.5,266.4,531247,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Breweries & Distilleries,2375.72
2025-04-08,SULA,272.0,275.35,267.5,271.7,300474,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Breweries & Distilleries,2375.72
2025-04-09,SULA,271.7,271.7,265.0,266.95,216916,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Breweries & Distilleries,2375.72
2025-04-11,SULA,275.7,277.9,270.5,275.5,277683,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Breweries & Distilleries,2375.72
2025-04-15,SULA,280.0,283.45,278.05,282.2,299455,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Breweries & Distilleries,2375.72
2025-04-16,SULA,283.9,287.2,281.6,283.25,254578,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Breweries & Distilleries,2375.72
2025-04-17,SULA,283.0,293.75,280.85,288.85,511192,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Breweries & Distilleries,2375.72
2025-04-21,SULA,293.75,293.75,284.4,290.75,389500,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Breweries & Distilleries,2375.72
2025-04-22,SULA,294.0,302.0,288.75,295.9,543713,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Breweries & Distilleries,2375.72
2025-04-04,SUMICHEM,573.95,577.8,550.55,560.15,389557,,,,,,,,bearish stochastic,bearish VOLEMA,bearish volprice,,Pesticides / Agrochemicals - Indian,27567.8
2025-04-07,SUMICHEM,502.0,542.4,502.0,538.2,310637,,,,,bearish MACD,,,,,,,Pesticides / Agrochemicals - Indian,27567.8
2025-04-08,SUMICHEM,545.1,567.75,545.1,559.75,434463,,uptrend,,,,,,,bullish VOLEMA,bullish volprice,,Pesticides / Agrochemicals - Indian,27567.8
2025-04-09,SUMICHEM,563.4,570.4,554.75,558.6,312756,,,,,,,,,,,,Pesticides / Agrochemicals - Indian,27567.8
2025-04-11,SUMICHEM,570.0,574.0,549.05,565.25,389230,,,,,,,,,bullish VOLEMA,bullish volprice,,Pesticides / Agrochemicals - Indian,27567.8
2025-04-15,SUMICHEM,576.85,576.85,550.25,555.25,698173,,,,,,,,,bearish VOLEMA,bearish volprice,,Pesticides / Agrochemicals - Indian,27567.8
2025-04-16,SUMICHEM,555.0,562.15,548.75,556.8,389637,,,,,,,,,,,,Pesticides / Agrochemicals - Indian,27567.8
2025-04-17,SUMICHEM,560.0,565.9,550.55,552.85,251739,,,,,,,,,,,,Pesticides / Agrochemicals - Indian,27567.8
2025-04-21,SUMICHEM,552.85,561.8,551.0,552.95,237459,,,,,bearish MACD,,,,,,doji_bullish,Pesticides / Agrochemicals - Indian,27567.8
2025-04-22,SUMICHEM,555.5,572.0,549.2,554.85,740063,,,,,bullish MACD,,,,bullish VOLEMA,,,Pesticides / Agrochemicals - Indian,27567.8
2025-04-04,SUMMITSEC,2010.0,2035.1,1950.0,1957.05,10076,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,2233.76
2025-04-07,SUMMITSEC,1804.0,1848.2,1730.55,1808.75,28427,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Finance & Investments,2233.76
2025-04-08,SUMMITSEC,1840.0,1925.0,1825.05,1891.65,12680,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,2233.76
2025-04-09,SUMMITSEC,1875.9,1898.95,1830.75,1853.65,11150,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,2233.76
2025-04-11,SUMMITSEC,1899.0,1965.0,1899.0,1954.9,11985,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Finance & Investments,2233.76
2025-04-15,SUMMITSEC,2048.8,2055.0,2012.1,2025.5,12684,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Finance & Investments,2233.76
2025-04-16,SUMMITSEC,2017.3,2080.9,2017.3,2054.1,12598,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,2233.76
2025-04-17,SUMMITSEC,2035.0,2095.7,2011.7,2055.1,14438,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,2233.76
2025-04-21,SUMMITSEC,2099.9,2170.0,2079.8,2150.8,17335,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Finance & Investments,2233.76
2025-04-22,SUMMITSEC,2180.0,2210.0,2151.0,2165.6,11430,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,2233.76
2025-04-04,SUNCLAY,2161.5,2190.0,2080.2,2099.95,8799,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Castings & Forgings,4757.02
2025-04-07,SUNCLAY,1901.55,2058.95,1900.0,2018.15,11260,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Castings & Forgings,4757.02
2025-04-08,SUNCLAY,2042.0,2077.0,2030.55,2069.05,4791,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Castings & Forgings,4757.02
2025-04-09,SUNCLAY,2050.05,2068.65,1975.9,1989.95,14534,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Castings & Forgings,4757.02
2025-04-11,SUNCLAY,2015.0,2140.0,2015.0,2111.65,13410,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Castings & Forgings,4757.02
2025-04-15,SUNCLAY,2147.2,2194.0,2127.6,2176.0,7814,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Castings & Forgings,4757.02
2025-04-16,SUNCLAY,2175.7,2195.6,2122.0,2149.9,10359,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Castings & Forgings,4757.02
2025-04-17,SUNCLAY,2145.0,2169.7,2090.0,2095.4,15966,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Castings & Forgings,4757.02
2025-04-21,SUNCLAY,2137.0,2137.3,2068.6,2114.3,8245,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Castings & Forgings,4757.02
2025-04-22,SUNCLAY,2145.0,2145.0,2080.0,2120.7,7187,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Castings & Forgings,4757.02
2025-04-04,SUNDARMFIN,4525.0,4599.5,4462.25,4578.75,75497,,uptrend,,,,,,,,bullish volprice,,Finance & Investments,54200.92
2025-04-07,SUNDARMFIN,4350.0,4538.15,4325.0,4514.05,55281,,,,,,,,,,,,Finance & Investments,54200.92
2025-04-08,SUNDARMFIN,4529.85,4725.0,4506.0,4689.9,81196,,,,,bullish MACD,,,,,bullish volprice,,Finance & Investments,54200.92
2025-04-09,SUNDARMFIN,4638.6,4773.8,4636.1,4753.35,99747,,,,,,,,,,bullish volprice,,Finance & Investments,54200.92
2025-04-11,SUNDARMFIN,4800.0,4811.5,4601.1,4645.75,88884,,,,,,,,,,,,Finance & Investments,54200.92
2025-04-15,SUNDARMFIN,4860.0,4984.3,4760.1,4948.8,133024,,,,bullish DEMA,,Strend_bullish,,,,bullish volprice,,Finance & Investments,54200.92
2025-04-16,SUNDARMFIN,4965.0,5224.9,4953.6,5179.3,205385,,,,,,,,,bullish VOLEMA,bullish volprice,,Finance & Investments,54200.92
2025-04-17,SUNDARMFIN,5177.0,5313.6,5130.6,5243.5,124432,,,,,,,,bearish stochastic,,,,Finance & Investments,54200.92
2025-04-21,SUNDARMFIN,5251.0,5325.0,5173.9,5211.5,58906,,,,,,,,bearish stochastic,,,,Finance & Investments,54200.92
2025-04-22,SUNDARMFIN,5206.1,5339.0,5205.2,5253.5,40403,Close to resistance,,,,,,,,,,,Finance & Investments,54200.92
2025-04-04,SUNDARMHLD,314.0,317.85,308.25,314.45,67522,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,7048.46
2025-04-07,SUNDARMHLD,300.0,304.4,288.0,299.55,127382,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Finance & Investments,7048.46
2025-04-08,SUNDARMHLD,305.9,310.0,303.1,307.75,46024,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,7048.46
2025-04-09,SUNDARMHLD,305.1,308.85,298.5,299.8,69718,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,7048.46
2025-04-11,SUNDARMHLD,302.9,314.95,302.1,310.6,108690,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Finance & Investments,7048.46
2025-04-15,SUNDARMHLD,312.9,326.0,312.05,324.25,134676,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Finance & Investments,7048.46
2025-04-16,SUNDARMHLD,326.0,353.7,321.3,345.6,299995,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Finance & Investments,7048.46
2025-04-17,SUNDARMHLD,345.6,346.45,338.4,343.1,81405,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,7048.46
2025-04-21,SUNDARMHLD,343.1,347.65,338.0,339.65,71675,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,7048.46
2025-04-22,SUNDARMHLD,342.0,345.65,335.75,338.5,62511,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,7048.46
2025-04-04,SUNDRMFAST,908.95,913.2,878.8,882.9,62844,,downtrend,,,,,,,,bearish volprice,,Auto Ancillaries,18487.1
2025-04-07,SUNDRMFAST,863.05,872.45,831.15,850.05,221810,,downtrend,adx strong trend,,,,,,,bearish volprice,,Auto Ancillaries,18487.1
2025-04-08,SUNDRMFAST,862.55,870.0,845.1,848.6,88007,,downtrend,adx strong trend,,,,,bullish stochastic,,,,Auto Ancillaries,18487.1
2025-04-09,SUNDRMFAST,848.95,927.15,837.8,892.65,1023827,,,adx strong trend,,,,,,bullish VOLEMA,bullish volprice,,Auto Ancillaries,18487.1
2025-04-11,SUNDRMFAST,910.0,910.0,876.15,886.95,253930,,downtrend,adx strong trend,,bullish MACD,,,,,,,Auto Ancillaries,18487.1
2025-04-15,SUNDRMFAST,896.0,927.3,879.05,917.35,1242422,,,adx strong trend,,bullish MACD,Strend_bullish,,,bullish OBV,bullish volprice,,Auto Ancillaries,18487.1
2025-04-16,SUNDRMFAST,917.5,928.85,911.0,924.9,80487,,,adx strong trend,,,,,,,,,Auto Ancillaries,18487.1
2025-04-17,SUNDRMFAST,922.0,925.3,910.15,916.35,32773,,downtrend,,,,,,,,,,Auto Ancillaries,18487.1
2025-04-21,SUNDRMFAST,914.0,918.55,900.85,914.85,69015,,,,bullish DEMA,,,,,bearish VOLEMA,,,Auto Ancillaries,18487.1
2025-04-22,SUNDRMFAST,920.0,922.3,907.9,916.0,704341,,downtrend,,,,,,,bullish VOLEMA,,,Auto Ancillaries,18487.1
2025-04-04,SUNDROP,845.0,845.0,795.0,800.75,20103,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,2996.89
2025-04-07,SUNDROP,685.0,779.4,685.0,760.6,46421,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Food - Processing - Indian,2996.89
2025-04-08,SUNDROP,790.0,790.0,755.0,765.65,19178,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,2996.89
2025-04-09,SUNDROP,780.0,780.0,734.75,747.8,14509,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,2996.89
2025-04-11,SUNDROP,751.95,768.0,751.95,757.55,12186,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,2996.89
2025-04-15,SUNDROP,779.0,809.75,759.55,795.4,14422,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Food - Processing - Indian,2996.89
2025-04-16,SUNDROP,799.4,803.45,780.7,786.45,23113,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,2996.89
2025-04-17,SUNDROP,844.7,844.7,797.4,807.4,17528,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,2996.89
2025-04-21,SUNDROP,804.0,830.95,789.0,815.6,18569,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,2996.89
2025-04-22,SUNDROP,814.1,819.95,806.75,811.5,5717,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,2996.89
2025-04-04,SUNFLAG,259.67,260.0,245.47,245.47,223094,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Steel - Medium / Small,4321.64
2025-04-07,SUNFLAG,197.0,226.41,196.37,221.18,459022,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Steel - Medium / Small,4321.64
2025-04-08,SUNFLAG,229.15,233.93,220.0,227.31,176734,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Steel - Medium / Small,4321.64
2025-04-09,SUNFLAG,225.1,228.34,222.09,225.2,90545,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Steel - Medium / Small,4321.64
2025-04-11,SUNFLAG,230.0,238.8,230.0,232.21,180353,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Steel - Medium / Small,4321.64
2025-04-15,SUNFLAG,235.8,242.5,233.0,241.67,179874,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Steel - Medium / Small,4321.64
2025-04-16,SUNFLAG,241.67,252.3,239.61,249.74,277511,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Steel - Medium / Small,4321.64
2025-04-17,SUNFLAG,253.4,256.45,247.0,250.85,172855,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Steel - Medium / Small,4321.64
2025-04-21,SUNFLAG,251.85,255.0,250.01,253.84,134986,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Steel - Medium / Small,4321.64
2025-04-22,SUNFLAG,255.2,264.22,253.22,260.0,300294,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Steel - Medium / Small,4321.64
2025-04-04,SUNPHARMA,1778.85,1778.85,1658.05,1709.35,5345276,,,,,bearish MACD,,,,,,,Pharmaceuticals - Indian - Bulk Drugs & Formln,409902.38
2025-04-07,SUNPHARMA,1620.1,1692.0,1620.1,1666.35,5715334,,,,,,,,,bearish OBV,bearish volprice,,Pharmaceuticals - Indian - Bulk Drugs & Formln,409902.38
2025-04-08,SUNPHARMA,1645.0,1709.85,1645.0,1688.35,2807382,,,,,,,,,,,,Pharmaceuticals - Indian - Bulk Drugs & Formln,409902.38
2025-04-09,SUNPHARMA,1650.0,1679.75,1640.0,1652.2,3481864,,,,,,,,,bearish VOLEMA,bearish volprice,,Pharmaceuticals - Indian - Bulk Drugs & Formln,409902.38
2025-04-11,SUNPHARMA,1710.0,1737.0,1682.1,1687.55,3801939,,,,,,,,,bullish VOLEMA,bullish volprice,,Pharmaceuticals - Indian - Bulk Drugs & Formln,409902.38
2025-04-15,SUNPHARMA,1720.0,1724.5,1696.8,1705.0,1993085,,,,,,,,,,,,Pharmaceuticals - Indian - Bulk Drugs & Formln,409902.38
2025-04-16,SUNPHARMA,1691.1,1702.7,1682.1,1693.1,2205374,,,,,,,,,bearish OBV,,,Pharmaceuticals - Indian - Bulk Drugs & Formln,409902.38
2025-04-17,SUNPHARMA,1695.0,1758.0,1687.4,1751.5,2683908,,,,,bullish MACD,,,,bullish OBV,bullish volprice,,Pharmaceuticals - Indian - Bulk Drugs & Formln,409902.38
2025-04-21,SUNPHARMA,1761.0,1761.0,1731.3,1744.9,1539511,,,,,,,,,,,,Pharmaceuticals - Indian - Bulk Drugs & Formln,409902.38
2025-04-22,SUNPHARMA,1751.0,1755.0,1734.5,1747.4,748156,,,,,,,,,,,,Pharmaceuticals - Indian - Bulk Drugs & Formln,409902.38
2025-04-04,SUNSHIEL,859.6,859.6,806.05,827.75,1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,590.46
2025-04-07,SUNSHIEL,821.65,830.05,766.05,780.2,1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,590.46
2025-04-08,SUNSHIEL,839.0,839.0,782.05,782.6,691,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,590.46
2025-04-09,SUNSHIEL,798.65,798.65,781.65,784.15,453,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,590.46
2025-04-11,SUNSHIEL,783.0,830.0,783.0,796.75,2072,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,590.46
